


yyyy/mmdd(or -ddd)/hh.h):2012/ -42/10.0UT  geog Lat/Long/Alt= 44.0/   2.0/ 300.0

IRIcor2 is used for topside Ne profile
OTSB2012 plasmasphere model w/o  plasmapause
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
Shubin2015 model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
TBKS2021 option is used for the ion temperature
RBV10+TBT15 option is used for ion composition
CGM coordinate computation is turned off

Peak Densities/cm-3: NmF2= 902086.0   NmF1= 224445.6   NmE= 109846.3
Peak Heights/km:     hmF2=   227.12   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                              64.4
Dip (Magnetic Inclination)/degree                      59.26
Modip (Modified Dip)/degree                            50.65
Solar Sunspot Number (12-months running mean) Rz12     66.8           
Ionospheric-Effective Solar Index IG12                 77.9           
Solar radio flux F10.7 (daily)                        109.4           
Solar radio flux F10.7 (81-day average)               116.9           

TEC [1.E16 m-2] is obtained by numerical integration in 1km steps
 from    65.0 to  2000.0 km. t is the percentage of TEC above the F peak.

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
  462.0 191267  0.212   869  2352  2352 971  21   5   3   0   0  -1  22.7  73
  463.0 189749  0.210   869  2354  2354 971  21   5   3   0   0  -1  22.7  73
  464.0 188247  0.209   869  2356  2356 970  21   6   3   0   0  -1  22.7  73
  465.0 186759  0.207   869  2358  2358 970  21   6   3   0   0  -1  22.7  73
  466.0 185285  0.205   869  2360  2360 970  21   6   3   0   0  -1  22.7  73
  467.0 183825  0.204   869  2362  2362 970  21   6   3   0   0  -1  22.7  73
  468.0 182379  0.202   869  2364  2364 970  21   6   3   0   0  -1  22.7  73
  469.0 180946  0.201   869  2366  2366 970  21   6   3   0   0  -1  22.7  73
  470.0 179528  0.199   869  2368  2368 970  21   6   3   0   0  -1  22.7  73
  471.0 178124  0.197   869  2370  2370 969  21   6   3   0   0  -1  22.7  73
  472.0 176732  0.196   869  2372  2372 969  21   6   3   0   0  -1  22.7  73
  473.0 175355  0.194   869  2374  2374 969  21   6   4   0   0  -1  22.7  73
  474.0 173990  0.193   869  2376  2376 969  21   6   4   0   0  -1  22.7  73
  475.0 172639  0.191   869  2378  2378 969  21   6   4   0   0  -1  22.7  73
  476.0 171302  0.190   869  2380  2380 969  21   7   4   0   0  -1  22.7  73
  477.0 169977  0.188   869  2382  2382 969  21   7   4   0   0  -1  22.7  73
  478.0 168665  0.187   869  2384  2384 968  21   7   4   0   0  -1  22.7  73
  479.0 167365  0.186   869  2386  2386 968  21   7   4   0   0  -1  22.7  73
  480.0 166080  0.184   869  2388  2388 968  21   7   4   0   0  -1  22.7  73
  481.0 164805  0.183   869  2390  2390 968  21   7   4   0   0  -1  22.7  73
  482.0 163545  0.181   869  2392  2392 968  21   7   4   0   0  -1  22.7  73
  483.0 162295  0.180   869  2394  2394 968  21   7   4   0   0  -1  22.7  73
  484.0 161059  0.179   869  2396  2396 967  21   7   4   0   0  -1  22.7  73
  485.0 159835  0.177   869  2398  2398 967  22   7   4   0   0  -1  22.7  73
  486.0 158622  0.176   869  2400  2400 967  22   7   4   0   0  -1  22.7  73
  487.0 157421  0.175   869  2402  2402 967  22   8   4   0   0  -1  22.7  73
  488.0 156233  0.173   869  2404  2404 967  22   8   4   0   0  -1  22.7  73
  489.0 155056  0.172   869  2406  2406 967  22   8   4   0   0  -1  22.7  73
  490.0 153890  0.171   869  2407  2407 966  22   8   4   0   0  -1  22.7  73
  491.0 152737  0.169   869  2409  2409 966  22   8   4   0   0  -1  22.7  73
  492.0 151594  0.168   869  2411  2411 966  22   8   4   0   0  -1  22.7  73
  493.0 150463  0.167   869  2413  2413 966  22   8   4   0   0  -1  22.7  73
  494.0 149344  0.166   869  2415  2415 966  22   8   4   0   0  -1  22.7  73
  495.0 148235  0.164   869  2417  2417 965  22   8   4   0   0  -1  22.7  73
  496.0 147138  0.163   869  2419  2419 965  22   9   4   0   0  -1  22.7  73
  497.0 146051  0.162   869  2421  2421 965  22   9   4   0   0  -1  22.7  73
  498.0 144976  0.161   869  2423  2423 965  22   9   4   0   0  -1  22.7  73
  499.0 143911  0.160   869  2425  2425 965  22   9   4   0   0  -1  22.7  73
  500.0 142856  0.158   869  2427  2427 965  22   9   4   0   0  -1  22.7  73
